pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,analysis_cluster_trim,bonafide_logit_trimmed,leading_silence_ms,trailing_silence_ms,trimmed_duration_s,language,decision_raw_bonafide,decision_trimmed_bonafide,threshold_flip,sign_flip,inferred_normalization,peak_limited
424,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,hindi_griffinlim_eval_final/real_hindi/hindi_real_0424.wav,1,5.004,5.770057678222656,-7.348834037780762,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,0.405708909034729,480.0,684.0,3.84,hindi,True,True,False,False,rms_matched,False
424,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0424.wav,0,5.004,-5.478158950805664,6.2653985023498535,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,-5.479754447937012,0.0,0.0,5.004,hindi,False,False,False,False,rms_matched,False
425,7645441bdc18d3b030505861df550d84664b9a9931552e1efeafab2fc218b84b74173a02073f3ab449dfd6be412293b9bfbe39fc0b97793fff0f586d8212ca0d,hindi_griffinlim_eval_final/real_hindi/hindi_real_0425.wav,1,7.488,3.318488121032715,-4.202557563781738,7645441bdc18d3b030505861df550d84664b9a9931552e1efeafab2fc218b84b74173a02073f3ab449dfd6be412293b9bfbe39fc0b97793fff0f586d8212ca0d,1.152025580406189,288.0,288.0,6.912,hindi,True,True,False,False,rms_matched,False
425,7645441bdc18d3b030505861df550d84664b9a9931552e1efeafab2fc218b84b74173a02073f3ab449dfd6be412293b9bfbe39fc0b97793fff0f586d8212ca0d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0425.wav,0,7.488,-3.928380012512207,4.777287006378174,7645441bdc18d3b030505861df550d84664b9a9931552e1efeafab2fc218b84b74173a02073f3ab449dfd6be412293b9bfbe39fc0b97793fff0f586d8212ca0d,-3.930572509765625,0.0,0.0,7.488,hindi,False,False,False,False,rms_matched,False
426,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,hindi_griffinlim_eval_final/real_hindi/hindi_real_0426.wav,1,3.384,2.231602668762207,-3.097078800201416,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,0.2521438896656036,384.0,0.0,3.0,hindi,True,True,False,False,rms_matched,False
426,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0426.wav,0,3.384,-0.5479413270950317,1.1005699634552002,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,-0.547808825969696,0.0,0.0,3.384,hindi,False,True,True,False,rms_matched,False
427,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,hindi_griffinlim_eval_final/real_hindi/hindi_real_0427.wav,1,5.904,-0.7985638380050659,0.8383762240409851,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,0.7494299411773682,32.0,112.0,5.76,hindi,False,True,True,True,rms_matched,False
427,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0427.wav,0,5.904,-3.579505681991577,4.434239387512207,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,-3.542275905609131,0.0,0.0,5.904,hindi,False,False,False,False,rms_matched,False
428,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,hindi_griffinlim_eval_final/real_hindi/hindi_real_0428.wav,1,5.22,5.246830940246582,-6.702008724212647,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,-5.179999351501465,832.0,900.0,3.488,hindi,True,False,True,True,rms_matched,False
428,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0428.wav,0,5.22,-2.255228042602539,3.166384696960449,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,-2.2538979053497314,0.0,0.0,5.22,hindi,False,False,False,False,rms_matched,False
429,0175f4388a3ca66faae78ea57819f8aab986d188f874dde198e28b64248291dde8f43a6912b9de4854f9862a8f832961da3e9194bec9ebef96b1c9b66d956422,hindi_griffinlim_eval_final/real_hindi/hindi_real_0429.wav,1,4.428,4.701511383056641,-5.885520458221436,0175f4388a3ca66faae78ea57819f8aab986d188f874dde198e28b64248291dde8f43a6912b9de4854f9862a8f832961da3e9194bec9ebef96b1c9b66d956422,-0.785080075263977,736.0,428.0,3.264,hindi,True,True,False,True,rms_matched,False
429,0175f4388a3ca66faae78ea57819f8aab986d188f874dde198e28b64248291dde8f43a6912b9de4854f9862a8f832961da3e9194bec9ebef96b1c9b66d956422,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0429.wav,0,4.428,-1.0661731958389282,1.6595838069915771,0175f4388a3ca66faae78ea57819f8aab986d188f874dde198e28b64248291dde8f43a6912b9de4854f9862a8f832961da3e9194bec9ebef96b1c9b66d956422,-1.0660051107406616,0.0,0.0,4.428,hindi,False,True,True,False,rms_matched,False
430,a066789aa8ea6303bb07718d19b64857704e55535723a8dd43b6976195e18e9adc3a825f268a88ccc32ef7316d710fad8123af7ba21fb7c93daa171de917a426,hindi_griffinlim_eval_final/real_hindi/hindi_real_0430.wav,1,6.48,1.506574630737305,-2.163169384002685,a066789aa8ea6303bb07718d19b64857704e55535723a8dd43b6976195e18e9adc3a825f268a88ccc32ef7316d710fad8123af7ba21fb7c93daa171de917a426,-4.827053546905518,544.0,560.0,5.376,hindi,True,False,True,True,rms_matched,False
430,a066789aa8ea6303bb07718d19b64857704e55535723a8dd43b6976195e18e9adc3a825f268a88ccc32ef7316d710fad8123af7ba21fb7c93daa171de917a426,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0430.wav,0,6.48,0.1830609142780304,-0.3602471351623535,a066789aa8ea6303bb07718d19b64857704e55535723a8dd43b6976195e18e9adc3a825f268a88ccc32ef7316d710fad8123af7ba21fb7c93daa171de917a426,0.1861797422170639,0.0,0.0,6.48,hindi,False,True,True,False,rms_matched,False
431,29bcb273adde2fc3bc2e4595307cca55f7a2164b643bd634a478297488389dd87132dba219b5a51a5b42b59a42fe5eef68ff2cd098bb675cf680befd442613d5,hindi_griffinlim_eval_final/real_hindi/hindi_real_0431.wav,1,3.888,5.898605346679688,-7.616687297821045,29bcb273adde2fc3bc2e4595307cca55f7a2164b643bd634a478297488389dd87132dba219b5a51a5b42b59a42fe5eef68ff2cd098bb675cf680befd442613d5,-4.481149673461914,1088.0,560.0,2.24,hindi,True,False,True,True,rms_matched,False
431,29bcb273adde2fc3bc2e4595307cca55f7a2164b643bd634a478297488389dd87132dba219b5a51a5b42b59a42fe5eef68ff2cd098bb675cf680befd442613d5,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0431.wav,0,3.888,-0.5380887985229492,0.7012092471122742,29bcb273adde2fc3bc2e4595307cca55f7a2164b643bd634a478297488389dd87132dba219b5a51a5b42b59a42fe5eef68ff2cd098bb675cf680befd442613d5,-0.5254038572311401,0.0,0.0,3.888,hindi,False,True,True,False,rms_matched,False
432,d4c2879ab41c9e74ea638e9cb5b2a557d5683744a6c2eb0fed1f4c7adef59c90f549a18287b7f8e6b74136651dafda58acaccbf4fb627728befbe6573a61f4b8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0432.wav,1,4.608,4.042387008666992,-5.002861022949219,d4c2879ab41c9e74ea638e9cb5b2a557d5683744a6c2eb0fed1f4c7adef59c90f549a18287b7f8e6b74136651dafda58acaccbf4fb627728befbe6573a61f4b8,-0.5061222314834595,608.0,64.0,3.936,hindi,True,True,False,True,rms_matched,False
432,d4c2879ab41c9e74ea638e9cb5b2a557d5683744a6c2eb0fed1f4c7adef59c90f549a18287b7f8e6b74136651dafda58acaccbf4fb627728befbe6573a61f4b8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0432.wav,0,4.608,-2.9018051624298096,3.712658405303955,d4c2879ab41c9e74ea638e9cb5b2a557d5683744a6c2eb0fed1f4c7adef59c90f549a18287b7f8e6b74136651dafda58acaccbf4fb627728befbe6573a61f4b8,-2.905492782592773,0.0,0.0,4.608,hindi,False,False,False,False,rms_matched,False
433,42dbccb16fa1ce50253a96dee532a7c4030f9daa92599271e4c0692efc8e58f669205bbcedf0ddf1f51f1e5753260ad39f6e0a5e6f85d5d24b3c5b3a20114c4c,hindi_griffinlim_eval_final/real_hindi/hindi_real_0433.wav,1,3.24,5.390300273895264,-6.985395431518555,42dbccb16fa1ce50253a96dee532a7c4030f9daa92599271e4c0692efc8e58f669205bbcedf0ddf1f51f1e5753260ad39f6e0a5e6f85d5d24b3c5b3a20114c4c,-1.448400616645813,512.0,1000.0,1.728,hindi,True,False,True,True,rms_matched,False
433,42dbccb16fa1ce50253a96dee532a7c4030f9daa92599271e4c0692efc8e58f669205bbcedf0ddf1f51f1e5753260ad39f6e0a5e6f85d5d24b3c5b3a20114c4c,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0433.wav,0,3.24,5.264560699462891,-6.611222267150879,42dbccb16fa1ce50253a96dee532a7c4030f9daa92599271e4c0692efc8e58f669205bbcedf0ddf1f51f1e5753260ad39f6e0a5e6f85d5d24b3c5b3a20114c4c,5.271154880523682,0.0,0.0,3.24,hindi,True,True,False,False,rms_matched,False
434,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,hindi_griffinlim_eval_final/real_hindi/hindi_real_0434.wav,1,4.248,-2.936854124069214,3.568925380706787,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,-6.039812088012695,608.0,344.0,3.296,hindi,False,False,False,False,rms_matched,False
434,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0434.wav,0,4.248,-5.536327362060547,6.317734718322754,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,-6.098872661590576,608.0,336.0,3.296,hindi,False,False,False,False,rms_matched,False
435,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0435.wav,1,5.976,3.3714535236358643,-4.300254821777344,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,-0.5359839797019958,928.0,0.0,5.048,hindi,True,True,False,True,rms_matched,False
435,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0435.wav,0,5.976,-3.99368953704834,4.843177318572998,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,-4.0012407302856445,0.0,0.0,5.976,hindi,False,False,False,False,rms_matched,False
436,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,hindi_griffinlim_eval_final/real_hindi/hindi_real_0436.wav,1,2.952,1.6042871475219729,-2.283442974090576,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,-3.7669520378112793,384.0,8.0,2.56,hindi,True,False,True,True,rms_matched,False
436,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0436.wav,0,2.952,3.0443553924560547,-3.806990623474121,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,3.048614501953125,0.0,0.0,2.952,hindi,True,True,False,False,rms_matched,False
437,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0437.wav,1,4.032,0.0604843720793724,-0.0234329998493194,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,1.1743172407150269,32.0,0.0,4.0,hindi,False,True,True,False,rms_matched,False
437,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0437.wav,0,4.032,-0.2009055614471435,0.6379124522209167,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,-0.210487887263298,0.0,0.0,4.032,hindi,False,True,True,False,rms_matched,False
438,eadc13b88ea5631a21a2beb0917e9be628171b8aaae29918cb08b2afa62e820e01d0a5e21154b643f10067864ae138783bc31abf1a13b86bcb072fa0f0df4d40,hindi_griffinlim_eval_final/real_hindi/hindi_real_0438.wav,1,6.66,-0.2663378715515136,0.4299127161502838,eadc13b88ea5631a21a2beb0917e9be628171b8aaae29918cb08b2afa62e820e01d0a5e21154b643f10067864ae138783bc31abf1a13b86bcb072fa0f0df4d40,-5.918086528778076,1376.0,1060.0,4.224,hindi,False,False,False,False,rms_matched,False
438,eadc13b88ea5631a21a2beb0917e9be628171b8aaae29918cb08b2afa62e820e01d0a5e21154b643f10067864ae138783bc31abf1a13b86bcb072fa0f0df4d40,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0438.wav,0,6.66,2.0239040851593018,-2.45271110534668,eadc13b88ea5631a21a2beb0917e9be628171b8aaae29918cb08b2afa62e820e01d0a5e21154b643f10067864ae138783bc31abf1a13b86bcb072fa0f0df4d40,2.0255377292633057,0.0,0.0,6.66,hindi,True,True,False,False,rms_matched,False
439,cb974805e163f0eec357012f483d57476c8229c9aca280469ccd5adc74516c39f36d16c23091c86bb18522064887048eb5d8c5b9259503a6de95d555745793b7,hindi_griffinlim_eval_final/real_hindi/hindi_real_0439.wav,1,6.948,2.9721593856811523,-3.8758962154388423,cb974805e163f0eec357012f483d57476c8229c9aca280469ccd5adc74516c39f36d16c23091c86bb18522064887048eb5d8c5b9259503a6de95d555745793b7,2.8638832569122314,32.0,324.0,6.592,hindi,True,True,False,False,rms_matched,False
439,cb974805e163f0eec357012f483d57476c8229c9aca280469ccd5adc74516c39f36d16c23091c86bb18522064887048eb5d8c5b9259503a6de95d555745793b7,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0439.wav,0,6.948,-0.4126200973987579,0.673786461353302,cb974805e163f0eec357012f483d57476c8229c9aca280469ccd5adc74516c39f36d16c23091c86bb18522064887048eb5d8c5b9259503a6de95d555745793b7,-0.4094071388244629,0.0,0.0,6.948,hindi,False,True,True,False,rms_matched,False
440,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0440.wav,1,4.356,3.1422290802001958,-3.9267425537109375,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,-5.321474075317383,384.0,356.0,3.616,hindi,True,False,True,True,rms_matched,False
440,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0440.wav,0,4.356,4.519235134124756,-5.575173377990723,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,4.519302368164063,0.0,0.0,4.356,hindi,True,True,False,False,rms_matched,False
441,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,hindi_griffinlim_eval_final/real_hindi/hindi_real_0441.wav,1,3.852,5.620161056518555,-7.407356739044189,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,-0.9171693325042723,768.0,492.0,2.592,hindi,True,True,False,True,rms_matched,False
441,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0441.wav,0,3.852,6.724711418151856,-8.721698760986328,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,6.7267608642578125,0.0,0.0,3.852,hindi,True,True,False,False,rms_matched,False
442,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0442.wav,1,4.32,4.92935848236084,-6.314260482788086,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,-0.2633075416088104,416.0,1024.0,2.88,hindi,True,True,False,True,rms_matched,False
442,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0442.wav,0,4.32,6.527861595153809,-8.45988941192627,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,6.528395652770996,0.0,0.0,4.32,hindi,True,True,False,False,rms_matched,False
443,b4069adc243cc7836a2bf30d44984b772c144f867bb92b4226209bcdc0783ee26b25bf51d2c4e42b8af14bfe3d183fb5aed4fd783bddc50d124f0970cce3dcd8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0443.wav,1,4.32,-5.580325126647949,6.434030532836914,b4069adc243cc7836a2bf30d44984b772c144f867bb92b4226209bcdc0783ee26b25bf51d2c4e42b8af14bfe3d183fb5aed4fd783bddc50d124f0970cce3dcd8,-6.235843658447266,1024.0,992.0,2.304,hindi,False,False,False,False,rms_matched,False
443,b4069adc243cc7836a2bf30d44984b772c144f867bb92b4226209bcdc0783ee26b25bf51d2c4e42b8af14bfe3d183fb5aed4fd783bddc50d124f0970cce3dcd8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0443.wav,0,4.32,6.991001129150391,-9.059438705444336,b4069adc243cc7836a2bf30d44984b772c144f867bb92b4226209bcdc0783ee26b25bf51d2c4e42b8af14bfe3d183fb5aed4fd783bddc50d124f0970cce3dcd8,6.991373538970947,0.0,0.0,4.32,hindi,True,True,False,False,rms_matched,False
444,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0444.wav,1,6.3,0.3781640529632568,-0.7409751415252686,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,-0.0576846189796924,32.0,412.0,5.856,hindi,False,True,True,True,rms_matched,False
444,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0444.wav,0,6.3,-2.2446234226226807,2.8808608055114746,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,-2.243037462234497,0.0,0.0,6.3,hindi,False,False,False,False,rms_matched,False
445,05fd2a7f0d7cbe9acb1d838706b64a2ab489f6d0d2e7ff3a4243b1bb89ca3c1bc2e8dfd22bf11cf6e2fd9f11c2809b3dbf3db935d566ab6b6ee3122e3bfc20ed,hindi_griffinlim_eval_final/real_hindi/hindi_real_0445.wav,1,4.176,4.776901245117188,-5.961891174316406,05fd2a7f0d7cbe9acb1d838706b64a2ab489f6d0d2e7ff3a4243b1bb89ca3c1bc2e8dfd22bf11cf6e2fd9f11c2809b3dbf3db935d566ab6b6ee3122e3bfc20ed,4.609251022338867,0.0,272.0,3.904,hindi,True,True,False,False,rms_matched,False
445,05fd2a7f0d7cbe9acb1d838706b64a2ab489f6d0d2e7ff3a4243b1bb89ca3c1bc2e8dfd22bf11cf6e2fd9f11c2809b3dbf3db935d566ab6b6ee3122e3bfc20ed,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0445.wav,0,4.176,-0.1037614643573761,0.1664459407329559,05fd2a7f0d7cbe9acb1d838706b64a2ab489f6d0d2e7ff3a4243b1bb89ca3c1bc2e8dfd22bf11cf6e2fd9f11c2809b3dbf3db935d566ab6b6ee3122e3bfc20ed,-0.1052769869565963,0.0,0.0,4.176,hindi,False,True,True,False,rms_matched,False
446,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0446.wav,1,2.628,0.1590145230293274,-0.2675541937351227,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,-5.94517707824707,512.0,772.0,1.344,hindi,False,False,False,True,rms_matched,False
446,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0446.wav,0,2.628,-4.41898775100708,5.341788768768311,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,-4.42009973526001,0.0,0.0,2.628,hindi,False,False,False,False,rms_matched,False
447,a34b3f5fa057f54bc74179593acc5d316145622c5ece92f2e9b2d74a2de7fa87ed863a9061955f68625d580b33faa23dcd31f9c5a6f9c1e1dd8790a4ba671f57,hindi_griffinlim_eval_final/real_hindi/hindi_real_0447.wav,1,3.384,4.101633548736572,-5.182652473449707,a34b3f5fa057f54bc74179593acc5d316145622c5ece92f2e9b2d74a2de7fa87ed863a9061955f68625d580b33faa23dcd31f9c5a6f9c1e1dd8790a4ba671f57,-4.100281715393066,800.0,632.0,1.952,hindi,True,False,True,True,rms_matched,False
447,a34b3f5fa057f54bc74179593acc5d316145622c5ece92f2e9b2d74a2de7fa87ed863a9061955f68625d580b33faa23dcd31f9c5a6f9c1e1dd8790a4ba671f57,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0447.wav,0,3.384,-0.5004945397377014,1.0118157863616943,a34b3f5fa057f54bc74179593acc5d316145622c5ece92f2e9b2d74a2de7fa87ed863a9061955f68625d580b33faa23dcd31f9c5a6f9c1e1dd8790a4ba671f57,-0.4963611960411072,0.0,0.0,3.384,hindi,False,True,True,False,rms_matched,False
448,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,hindi_griffinlim_eval_final/real_hindi/hindi_real_0448.wav,1,5.832,5.351282119750977,-6.854791641235352,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,-4.209198474884033,1440.0,360.0,4.032,hindi,True,False,True,True,rms_matched,False
448,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0448.wav,0,5.832,-5.531891822814941,6.296282768249512,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,-5.523029327392578,0.0,0.0,5.832,hindi,False,False,False,False,rms_matched,False
